"iso2c","country","year","life_expectancy","mortality_infant","mortality_adult_f","mortality_adult_m","mortality_under_5","malaria_deaths","cvd_cancer_diabetes_crd_death_perc","aids_hiv_deaths","gdp","population","dom_gvt_health_exp","gvt_health_exp","iso3c","region","capital","longitude","latitude","income","lending"
"LK","Sri Lanka",2012,75.796,NA,63.62,167.357,NA,NA,15.2,NA,68434409315.1123,20425000,47.9026947,NA,"LKA","South Asia","Colombo","79.8528","6.92148","Upper middle income","IBRD"
"LK","Sri Lanka",2013,75.974,NA,62.26,164.511,NA,NA,15.2,NA,74317806538.3632,20585000,62.51436234,NA,"LKA","South Asia","Colombo","79.8528","6.92148","Upper middle income","IBRD"
"LK","Sri Lanka",2011,75.614,NA,65.155,170.486,NA,NA,15.7,NA,65292753005.4665,20398496,50.61476898,NA,"LKA","South Asia","Colombo","79.8528","6.92148","Upper middle income","IBRD"
"LK","Sri Lanka",2007,75.037,NA,71.295,183.005,NA,NA,16.9,NA,32350248410.8216,19842044,35.75486374,NA,"LKA","South Asia","Colombo","79.8528","6.92148","Upper middle income","IBRD"
"LK","Sri Lanka",2003,73.799,NA,78.207,196.747,NA,NA,17.8,NA,18881765437.2151,19224036,23.33761406,NA,"LKA","South Asia","Colombo","79.8528","6.92148","Upper middle income","IBRD"
"LK","Sri Lanka",2014,76.147,NA,60.901,161.664,NA,NA,14.9,NA,79356449840.5771,20778000,61.57913589,NA,"LKA","South Asia","Colombo","79.8528","6.92148","Upper middle income","IBRD"
"LK","Sri Lanka",2000,71.333,NA,96.614,233.925,NA,NA,19.2,NA,16330814179.9766,18777606,23.4452095,NA,"LKA","South Asia","Colombo","79.8528","6.92148","Upper middle income","IBRD"
"LK","Sri Lanka",2009,75.286,NA,68.225,176.745,NA,NA,17.2,NA,42066217871.5349,20123508,40.73146439,NA,"LKA","South Asia","Colombo","79.8528","6.92148","Upper middle income","IBRD"
"LK","Sri Lanka",2005,74.695,NA,74.751,189.876,NA,NA,18.7,NA,24405791044.7761,19544988,30.16409874,NA,"LKA","South Asia","Colombo","79.8528","6.92148","Upper middle income","IBRD"
"LK","Sri Lanka",2006,74.904,NA,73.023,186.44,NA,NA,17.3,NA,28279814924.5918,19695977,33.32951355,NA,"LKA","South Asia","Colombo","79.8528","6.92148","Upper middle income","IBRD"
"LK","Sri Lanka",2004,74.337,NA,76.479,193.311,NA,NA,17.4,NA,20662525941.2985,19387153,26.83871651,NA,"LKA","South Asia","Colombo","79.8528","6.92148","Upper middle income","IBRD"
"LK","Sri Lanka",2001,72.233,NA,88.274,217.054,NA,NA,18.6,NA,15749753804.8344,18911727,21.72269249,NA,"LKA","South Asia","Colombo","79.8528","6.92148","Upper middle income","IBRD"
"LR","Liberia",2015,62.269,NA,221.505,260.52,NA,NA,18,NA,3.177e+09,4472229,8.33352184,NA,"LBR","Sub-Saharan Africa","Monrovia","-10.7957","6.30039","Low income","IDA"
"LR","Liberia",2000,51.734,NA,300.728,332.45,NA,NA,19.7,NA,8.74e+08,2848447,2.28335333,NA,"LBR","Sub-Saharan Africa","Monrovia","-10.7957","6.30039","Low income","IDA"
"LR","Liberia",2012,60.663,NA,239,277.001,NA,NA,20.2,NA,2.721e+09,4135662,5.63746214,NA,"LBR","Sub-Saharan Africa","Monrovia","-10.7957","6.30039","Low income","IDA"
"LR","Liberia",2008,58.229,NA,257.497,296.272,NA,NA,19.7,NA,1.726e+09,3607863,6.36064005,NA,"LBR","Sub-Saharan Africa","Monrovia","-10.7957","6.30039","Low income","IDA"
"LR","Liberia",2009,58.971,NA,252.873,291.454,NA,NA,19.8,NA,1.768e+09,3754129,4.53613615,NA,"LBR","Sub-Saharan Africa","Monrovia","-10.7957","6.30039","Low income","IDA"
"LR","Liberia",2006,56.4,71.2357482910156,274.618,313.893,109.542510986328,NA,19,NA,1.119e+09,3329211,2.33875608,NA,"LBR","Sub-Saharan Africa","Monrovia","-10.7957","6.30039","Low income","IDA"
"LR","Liberia",2005,55.393,NA,287.114,326.697,NA,NA,18.6,NA,9.49e+08,3218114,1.68695426,NA,"LBR","Sub-Saharan Africa","Monrovia","-10.7957","6.30039","Low income","IDA"
"LR","Liberia",2011,60.146,NA,243.624,281.819,NA,NA,20.4,NA,2.398e+09,4017446,8.84345531,NA,"LBR","Sub-Saharan Africa","Monrovia","-10.7957","6.30039","Low income","IDA"
"LR","Liberia",2002,52.826,NA,324.605,365.109,NA,NA,19,NA,9.27e+08,3024727,1.52537131,NA,"LBR","Sub-Saharan Africa","Monrovia","-10.7957","6.30039","Low income","IDA"
"LR","Liberia",2007,57.365,NA,262.121,301.089,NA,NA,19.7,NA,1.373e+09,3461911,3.19424295,NA,"LBR","Sub-Saharan Africa","Monrovia","-10.7957","6.30039","Low income","IDA"
"LR","Liberia",2001,52.236,NA,312.667,348.78,NA,NA,19,NA,9.06e+08,2953928,2.44040656,NA,"LBR","Sub-Saharan Africa","Monrovia","-10.7957","6.30039","Low income","IDA"
"LR","Liberia",2014,61.723,NA,227.337,266.013,NA,NA,19.5,NA,3.144e+09,4359508,5.84837341,NA,"LBR","Sub-Saharan Africa","Monrovia","-10.7957","6.30039","Low income","IDA"
"LR","Liberia",2003,53.554,NA,312.108,352.305,NA,NA,18.5,NA,7.48e+08,3077055,1.23242664,NA,"LBR","Sub-Saharan Africa","Monrovia","-10.7957","6.30039","Low income","IDA"
"LR","Liberia",2004,54.422,NA,299.611,339.501,NA,NA,19.2,NA,8.97e+08,3135654,1.97779787,NA,"LBR","Sub-Saharan Africa","Monrovia","-10.7957","6.30039","Low income","IDA"
"LR","Liberia",2013,61.186,53.771240234375,233.168,271.507,93.8238372802734,NA,19.5,NA,3.067e+09,4248337,2.45395064,NA,"LBR","Sub-Saharan Africa","Monrovia","-10.7957","6.30039","Low income","IDA"
"LR","Liberia",2010,59.6,NA,248.248,286.636,NA,NA,20,NA,1.998e+09,3891357,4.03557682,NA,"LBR","Sub-Saharan Africa","Monrovia","-10.7957","6.30039","Low income","IDA"
"LS","Lesotho",2008,43.384,NA,538.937,599.276,NA,NA,42.5,NA,1766825412.77296,1987130,38.95752716,NA,"LSO","Sub-Saharan Africa","Maseru","27.7167","-29.5208","Lower middle income","IDA"
"LS","Lesotho",2004,43.083,90.9798049926758,597.383,637.044,112.792121887207,NA,36.1,NA,1511236655.52047,2005953,23.0694809,NA,"LSO","Sub-Saharan Africa","Maseru","27.7167","-29.5208","Lower middle income","IDA"
"LS","Lesotho",2003,43.845,NA,611.736,647.894,NA,NA,35.3,NA,1157832934.55127,2018355,17.3990612,NA,"LSO","Sub-Saharan Africa","Maseru","27.7167","-29.5208","Lower middle income","IDA"
"LS","Lesotho",2010,45.1,NA,508.157,588.836,NA,NA,43.2,NA,2234731973.55119,1995575,54.79773712,NA,"LSO","Sub-Saharan Africa","Maseru","27.7167","-29.5208","Lower middle income","IDA"
"LS","Lesotho",2005,42.658,NA,583.031,626.195,NA,NA,36.5,NA,1682350934.85132,1996115,19.63342857,NA,"LSO","Sub-Saharan Africa","Maseru","27.7167","-29.5208","Lower middle income","IDA"
"LS","Lesotho",2006,42.595,NA,568.679,615.346,NA,NA,39.1,NA,1800105589.60349,1989933,27.38350105,NA,"LSO","Sub-Saharan Africa","Maseru","27.7167","-29.5208","Lower middle income","IDA"
"LS","Lesotho",2000,47.691,NA,547.808,589.732,NA,NA,32.2,NA,887295267.875155,2032805,13.18465328,NA,"LSO","Sub-Saharan Africa","Maseru","27.7167","-29.5208","Lower middle income","IDA"
"LS","Lesotho",2011,46.207,NA,492.767,583.615,NA,NA,43.9,NA,2579421686.24912,2003793,70.99768829,NA,"LSO","Sub-Saharan Africa","Maseru","27.7167","-29.5208","Lower middle income","IDA"
"LS","Lesotho",2001,46.197,NA,586.948,624.238,NA,NA,31.9,NA,825706961.238689,2035738,15.1774044,NA,"LSO","Sub-Saharan Africa","Maseru","27.7167","-29.5208","Lower middle income","IDA"
"LS","Lesotho",2013,48.663,NA,473.733,572.432,NA,NA,47.3,NA,2367113170.00373,2028528,68.41261292,NA,"LSO","Sub-Saharan Africa","Maseru","27.7167","-29.5208","Lower middle income","IDA"
"LS","Lesotho",2009,44.146,91.4997787475586,523.547,594.056,116.772117614746,NA,42.9,NA,1740830510.87482,1990135,43.71289825,NA,"LSO","Sub-Saharan Africa","Maseru","27.7167","-29.5208","Lower middle income","IDA"
"LS","Lesotho",2012,47.416,NA,477.378,578.395,NA,NA,45.7,NA,2477702252.80078,2014988,70.16849518,NA,"LSO","Sub-Saharan Africa","Maseru","27.7167","-29.5208","Lower middle income","IDA"
"LS","Lesotho",2015,51.038,NA,466.443,560.508,NA,NA,47.9,NA,2359759799.04224,2059011,67.06658173,NA,"LSO","Sub-Saharan Africa","Maseru","27.7167","-29.5208","Lower middle income","IDA"
"LS","Lesotho",2007,42.854,NA,554.327,604.497,NA,NA,40.1,NA,1682016947.22798,1986926,41.54811096,NA,"LSO","Sub-Saharan Africa","Maseru","27.7167","-29.5208","Lower middle income","IDA"
"LS","Lesotho",2002,44.898,NA,626.088,658.743,NA,NA,33.3,NA,775780697.676625,2029832,12.38554287,NA,"LSO","Sub-Saharan Africa","Maseru","27.7167","-29.5208","Lower middle income","IDA"
"LS","Lesotho",2014,49.891,59.4886894226074,470.088,566.47,85.2943420410156,NA,48.1,NA,2441053175.70743,2043448,76.56649017,NA,"LSO","Sub-Saharan Africa","Maseru","27.7167","-29.5208","Lower middle income","IDA"
"LT","Lithuania",2014,74.5170731707317,NA,84.589,250.161,NA,NA,21.4,NA,48533659592.1728,2932367,679.87542725,NA,"LTU","Europe & Central Asia","Vilnius","25.2799","54.6896","High income","Not classified"
"LT","Lithuania",2005,71.2536585365854,NA,112.675,331.463,NA,NA,25.7,NA,26097677571.8373,3322528,266.46157837,NA,"LTU","Europe & Central Asia","Vilnius","25.2799","54.6896","High income","Not classified"
"LT","Lithuania",2013,73.9146341463415,NA,91.556,265.849,NA,NA,22.2,NA,46523420074.4372,2957689,628.96514893,NA,"LTU","Europe & Central Asia","Vilnius","25.2799","54.6896","High income","Not classified"
"LT","Lithuania",2015,74.3219512195122,NA,85.048,245.418,NA,NA,22.2,NA,41418872976.1196,2904910,608.13897705,NA,"LTU","Europe & Central Asia","Vilnius","25.2799","54.6896","High income","Not classified"
"LT","Lithuania",2009,72.9146341463415,NA,99.772,286.847,NA,NA,24.4,NA,37388122046.1496,3162916,621.53479004,NA,"LTU","Europe & Central Asia","Vilnius","25.2799","54.6896","High income","Not classified"
"LT","Lithuania",2006,71.0560975609756,NA,116.755,342.046,NA,NA,26.4,NA,30183575103.5262,3269909,334.668396,NA,"LTU","Europe & Central Asia","Vilnius","25.2799","54.6896","High income","Not classified"
"LT","Lithuania",2003,72.0609756097561,NA,107.048,304.451,NA,NA,24.5,NA,18781721376.1985,3415213,251.82824707,NA,"LTU","Europe & Central Asia","Vilnius","25.2799","54.6896","High income","Not classified"
"LT","Lithuania",2004,71.9609756097561,NA,104.367,307.592,NA,NA,24.9,NA,22627507451.5648,3377075,229.82484436,NA,"LTU","Europe & Central Asia","Vilnius","25.2799","54.6896","High income","Not classified"
"LT","Lithuania",2010,73.2682926829268,NA,98.028,284.275,NA,NA,23.7,NA,37128694028.243,3097282,572.43267822,NA,"LTU","Europe & Central Asia","Vilnius","25.2799","54.6896","High income","Not classified"
"LT","Lithuania",2007,70.9,NA,120.101,355.576,NA,NA,26.6,NA,39697891351.9431,3231294,463.64666748,NA,"LTU","Europe & Central Asia","Vilnius","25.2799","54.6896","High income","Not classified"
"LT","Lithuania",2000,72.0195121951219,NA,102.974,292.937,NA,NA,24.2,NA,11524776866.6379,3499536,146.06750488,NA,"LTU","Europe & Central Asia","Vilnius","25.2799","54.6896","High income","Not classified"
"LT","Lithuania",2011,73.5634146341464,NA,96.743,272.305,NA,NA,23.7,NA,43535051482.3869,3028115,650.90014648,NA,"LTU","Europe & Central Asia","Vilnius","25.2799","54.6896","High income","Not classified"
"LT","Lithuania",2001,71.6585365853659,NA,109.185,311.081,NA,NA,24.5,NA,12237388001.7264,3470818,153.62081909,NA,"LTU","Europe & Central Asia","Vilnius","25.2799","54.6896","High income","Not classified"
"LT","Lithuania",2012,73.8634146341464,NA,93.203,266.341,NA,NA,22.9,NA,42927454291.478,2987773,597.50170898,NA,"LTU","Europe & Central Asia","Vilnius","25.2799","54.6896","High income","Not classified"
"LT","Lithuania",2002,71.7609756097561,NA,103.637,304.387,NA,NA,24.6,NA,14259781159.0119,3443067,185.21520996,NA,"LTU","Europe & Central Asia","Vilnius","25.2799","54.6896","High income","Not classified"
"LT","Lithuania",2008,71.8121951219512,NA,119.032,326.454,NA,NA,25.2,NA,47797551587.8823,3198231,662.3168335,NA,"LTU","Europe & Central Asia","Vilnius","25.2799","54.6896","High income","Not classified"
"LU","Luxembourg",2013,81.8,NA,52.429,80.788,NA,NA,10.4,NA,61739352212.3049,543360,5330.71484375,NA,"LUX","Europe & Central Asia","Luxembourg","6.1296","49.61","High income","Not classified"
"LU","Luxembourg",2005,79.4317073170732,NA,55.899,103.673,NA,NA,13.6,NA,37347394602.6614,465158,4895.90185547,NA,"LUX","Europe & Central Asia","Luxembourg","6.1296","49.61","High income","Not classified"
"LU","Luxembourg",2009,80.6365853658537,NA,54.275,92.15,NA,NA,11.9,NA,51370543206.4462,497783,6651.78027344,NA,"LUX","Europe & Central Asia","Luxembourg","6.1296","49.61","High income","Not classified"
"LU","Luxembourg",2000,77.8731707317073,NA,72.851,127.293,NA,NA,15.2,NA,21263514833.2412,436300,2415.32836914,NA,"LUX","Europe & Central Asia","Luxembourg","6.1296","49.61","High income","Not classified"
"LU","Luxembourg",2015,82.2926829268293,NA,36.401,72.385,NA,NA,9.7,NA,57744457954.7297,569604,4581.85302734,NA,"LUX","Europe & Central Asia","Luxembourg","6.1296","49.61","High income","Not classified"
"LU","Luxembourg",2003,77.7268292682927,NA,52.955,121.98,NA,NA,14.2,NA,29557325056.4334,451630,3862.39746094,NA,"LUX","Europe & Central Asia","Luxembourg","6.1296","49.61","High income","Not classified"
"LU","Luxembourg",2007,79.3829268292683,NA,55.537,100.688,NA,NA,12.4,NA,50888134410.0739,479993,5695.17041016,NA,"LUX","Europe & Central Asia","Luxembourg","6.1296","49.61","High income","Not classified"
"LU","Luxembourg",2004,79.1219512195122,NA,56.453,115.72,NA,NA,13.9,NA,34685281847.5292,458095,4741.40283203,NA,"LUX","Europe & Central Asia","Luxembourg","6.1296","49.61","High income","Not classified"
"LU","Luxembourg",2006,79.2878048780488,NA,63.264,112.351,NA,NA,13,NA,42414308116.9239,472637,5087.10107422,NA,"LUX","Europe & Central Asia","Luxembourg","6.1296","49.61","High income","Not classified"
"LU","Luxembourg",2012,81.3926829268293,NA,47.059,89.532,NA,NA,10.8,NA,56677961787.0717,530946,5042.71044922,NA,"LUX","Europe & Central Asia","Luxembourg","6.1296","49.61","High income","Not classified"
"LU","Luxembourg",2002,77.9658536585366,NA,68.078,128.774,NA,NA,14.5,NA,23616328816.1114,446175,3022.50952148,NA,"LUX","Europe & Central Asia","Luxembourg","6.1296","49.61","High income","Not classified"
"LU","Luxembourg",2001,77.8243902439025,NA,71.58,117.736,NA,NA,15,NA,21272418791.9463,441525,2612.06982422,NA,"LUX","Europe & Central Asia","Luxembourg","6.1296","49.61","High income","Not classified"
"LU","Luxembourg",2014,82.2292682926829,NA,38.403,79.192,NA,NA,10,NA,66103853236.7572,556319,5516.71679688,NA,"LUX","Europe & Central Asia","Luxembourg","6.1296","49.61","High income","Not classified"
"LU","Luxembourg",2011,80.9878048780488,NA,48.967,83.693,NA,NA,11.3,NA,60004630234.4135,518347,6049.91357422,NA,"LUX","Europe & Central Asia","Luxembourg","6.1296","49.61","High income","Not classified"
"LU","Luxembourg",2008,80.5390243902439,NA,55.118,88.089,NA,NA,12.2,NA,55849686538.7432,488650,6642.85742188,NA,"LUX","Europe & Central Asia","Luxembourg","6.1296","49.61","High income","Not classified"
"LU","Luxembourg",2010,80.6317073170732,NA,53.958,94.074,NA,NA,11.8,NA,53212476812.2957,506953,6409.65576172,NA,"LUX","Europe & Central Asia","Luxembourg","6.1296","49.61","High income","Not classified"
"LV","Latvia",2003,71.2658536585366,NA,121.841,313.476,NA,NA,28.2,NA,11749456401.4266,2287955,139.77731323,NA,"LVA","Europe & Central Asia","Riga","24.1048","56.9465","High income","Not classified"
"LV","Latvia",2012,73.7780487804878,NA,87.355,243.192,NA,NA,24.1,NA,28324787663.6545,2034319,449.90356445,NA,"LVA","Europe & Central Asia","Riga","24.1048","56.9465","High income","Not classified"
"LV","Latvia",2013,73.9829268292683,NA,93.69,242.15,NA,NA,23.5,NA,30436727789.4364,2012647,484.39172363,NA,"LVA","Europe & Central Asia","Riga","24.1048","56.9465","High income","Not classified"
"LV","Latvia",2014,74.1243902439024,NA,89.021,241.36,NA,NA,23.2,NA,31329367172.7409,1993782,511.25311279,NA,"LVA","Europe & Central Asia","Riga","24.1048","56.9465","High income","Not classified"
"LV","Latvia",2002,70.9609756097561,NA,118.341,332.094,NA,NA,28.9,NA,9545172805.82083,2310173,117.6500473,NA,"LVA","Europe & Central Asia","Riga","24.1048","56.9465","High income","Not classified"
"LV","Latvia",2008,72.419512195122,NA,106.761,290.728,NA,NA,27.2,NA,35756225697.9974,2177322,551.09924316,NA,"LVA","Europe & Central Asia","Riga","24.1048","56.9465","High income","Not classified"
"LV","Latvia",2000,70.3146341463415,NA,121.788,329.836,NA,NA,27.9,NA,7949253765.93279,2367550,92.15300751,NA,"LVA","Europe & Central Asia","Riga","24.1048","56.9465","High income","Not classified"
"LV","Latvia",2011,73.5756097560976,NA,94.852,247.424,NA,NA,25.2,NA,28374734038.0031,2059709,485.49612427,NA,"LVA","Europe & Central Asia","Riga","24.1048","56.9465","High income","Not classified"
"LV","Latvia",2006,70.8658536585366,NA,126.533,335.496,NA,NA,29.1,NA,21517445447.705,2218357,339.86209106,NA,"LVA","Europe & Central Asia","Riga","24.1048","56.9465","High income","Not classified"
"LV","Latvia",2001,70.7609756097561,NA,124.283,339.775,NA,NA,29.1,NA,8351415939.10902,2337170,99.9082489,NA,"LVA","Europe & Central Asia","Riga","24.1048","56.9465","High income","Not classified"
"LV","Latvia",2015,74.4804878048781,NA,85.92,234.554,NA,NA,22,NA,27239653843.5022,1977527,455.29190063,NA,"LVA","Europe & Central Asia","Riga","24.1048","56.9465","High income","Not classified"
"LV","Latvia",2005,71.3560975609756,NA,116.971,325.304,NA,NA,28.4,NA,16959313005.6005,2238799,245.52304077,NA,"LVA","Europe & Central Asia","Riga","24.1048","56.9465","High income","Not classified"
"LV","Latvia",2009,73.0804878048781,NA,102.465,268.979,NA,NA,26,NA,26317286627.7453,2141669,444.18173218,NA,"LVA","Europe & Central Asia","Riga","24.1048","56.9465","High income","Not classified"
"LV","Latvia",2010,73.4829268292683,NA,98.658,263.085,NA,NA,26,NA,23869752327.3325,2097555,414.72000122,NA,"LVA","Europe & Central Asia","Riga","24.1048","56.9465","High income","Not classified"
"LV","Latvia",2004,72.0268292682927,NA,117.07,309.232,NA,NA,28.1,NA,14401882398.8552,2263122,220.93495178,NA,"LVA","Europe & Central Asia","Riga","24.1048","56.9465","High income","Not classified"
"LV","Latvia",2007,71.019512195122,NA,118.268,323.614,NA,NA,28.6,NA,31004884420.7359,2200325,471.77392578,NA,"LVA","Europe & Central Asia","Riga","24.1048","56.9465","High income","Not classified"
"LY","Libya",2007,72.155,NA,100.697,161.224,NA,NA,19.3,NA,67516236337.7158,5974786,183.27401733,NA,"LBY","Middle East & North Africa","Tripoli","13.1072","32.8578","Upper middle income","IBRD"
"LY","Libya",2012,71.901,NA,100.697,175.954,NA,NA,17.7,NA,81873662518.8238,6285751,NA,NA,"LBY","Middle East & North Africa","Tripoli","13.1072","32.8578","Upper middle income","IBRD"
"LY","Libya",2013,71.907,NA,99.554,174.74,NA,NA,17.4,NA,65502870173.7831,6320350,NA,NA,"LBY","Middle East & North Africa","Tripoli","13.1072","32.8578","Upper middle income","IBRD"
"LY","Libya",2004,71.693,NA,110.519,164.319,NA,NA,17.8,NA,33122307692.3077,5710163,132.73704529,NA,"LBY","Middle East & North Africa","Tripoli","13.1072","32.8578","Upper middle income","IBRD"
"LY","Libya",2000,70.852,NA,120.161,168.434,NA,NA,19.4,NA,38270206950.41,5357893,119.17848969,NA,"LBY","Middle East & North Africa","Tripoli","13.1072","32.8578","Upper middle income","IBRD"
"LY","Libya",2003,71.466,NA,113.792,165.351,NA,NA,18.7,NA,26265625000,5620545,125.6588974,NA,"LBY","Middle East & North Africa","Tripoli","13.1072","32.8578","Upper middle income","IBRD"
"LY","Libya",2002,71.244,NA,117.066,166.383,NA,NA,19.2,NA,20481889763.7795,5531097,121.09907532,NA,"LBY","Middle East & North Africa","Tripoli","13.1072","32.8578","Upper middle income","IBRD"
"LY","Libya",2006,72.063,NA,103.971,162.255,NA,NA,17.8,NA,54961936662.6066,5886874,153.45167542,NA,"LBY","Middle East & North Africa","Tripoli","13.1072","32.8578","Upper middle income","IBRD"
"LY","Libya",2008,72.174,NA,100.697,164.17,NA,NA,18.8,NA,87140405361.2292,6058740,217.32719421,NA,"LBY","Middle East & North Africa","Tripoli","13.1072","32.8578","Upper middle income","IBRD"
"LY","Libya",2015,72.121,NA,97.268,172.311,NA,NA,18.2,NA,27842131479.8726,6418315,NA,NA,"LBY","Middle East & North Africa","Tripoli","13.1072","32.8578","Upper middle income","IBRD"
"LY","Libya",2014,71.981,NA,98.411,173.525,NA,NA,18,NA,41142722414.3351,6362039,NA,NA,"LBY","Middle East & North Africa","Tripoli","13.1072","32.8578","Upper middle income","IBRD"
"LY","Libya",2001,71.038,NA,118.614,167.408,NA,NA,19.3,NA,34110064452.1567,5443249,138.30995178,NA,"LBY","Middle East & North Africa","Tripoli","13.1072","32.8578","Upper middle income","IBRD"
